Width	Height	nb_Planes	nb_Tracks	Pixel_Size(um)	Frame_Duration(s)	Gaussian_Fit	Spectral
 1	 42	 22.1611003875732	 184.955841064453	-1	 1336.51171875	 761	 0
 1	 43	 22.301851272583	 184.916168212891	-1	 1703.10339355469	 775	 0
 1	 44	 22.4269332885742	 185.214599609375	-1	 1748.19921875	 793	 0
 1	 45	 22.1694717407227	 185.746109008789	-1	 1762.23852539063	 826	 0
 1	 46	 22.1186428070068	 185.202102661133	-1	 1904.7802734375	 843	 0
 1	 47	 22.2677059173584	 185.592529296875	-1	 2339.36694335938	 857	 0
 1	 48	 22.3168869018555	 185.46305847168	-1	 1759.98364257813	 873	 0
 1	 49	 22.1855068206787	 185.349884033203	-1	 2370.59448242188	 895	 0
 1	 50	 22.2512187957764	 185.376541137695	-1	 2178.99340820313	 927	 0
 1	 51	 22.0377178192139	 185.561889648438	-1	 1272.5009765625	 943	 0
 1	 52	 22.2984085083008	 185.203552246094	-1	 1608.19189453125	 964	 0
 1	 53	 22.0496883392334	 185.06657409668	-1	 1579.81262207031	 984	 0
 1	 54	 22.3538398742676	 185.320266723633	-1	 2645.99829101563	 1008	 0
 1	 55	 22.4165306091309	 185.347915649414	-1	 1953.02197265625	 1014	 0
 1	 56	 22.0270919799805	 185.106491088867	-1	 1946.19311523438	 1044	 0
 1	 57	 22.3881053924561	 185.174041748047	-1	 963.426025390625	 1068	 0
 1	 58	 22.1964244842529	 184.975769042969	-1	 883.286987304688	 1076	 0
 1	 59	 22.015531539917	 185.455169677734	-1	 1978.70849609375	 1105	 0
 1	 60	 22.0798740386963	 185.838882446289	-1	 1601.0068359375	 1111	 0
 1	 61	 21.9903678894043	 185.478530883789	-1	 2349.73974609375	 1145	 0
 1	 62	 22.0419006347656	 185.383712768555	-1	 1698.98193359375	 1162	 0
 1	 63	 22.0800495147705	 185.310897827148	-1	 1886.94860839844	 1184	 0
 1	 64	 21.9891605377197	 185.321838378906	-1	 1594.4853515625	 1213	 0
 1	 65	 22.3429679870605	 185.50309753418	-1	 1374.2626953125	 1222	 0
 1	 66	 21.8499870300293	 185.239562988281	-1	 1568.70715332031	 1245	 0
 1	 67	 22.1659049987793	 185.47834777832	-1	 1101.15673828125	 1278	 0
 1	 68	 22.1613826751709	 185.511611938477	-1	 1895.58666992188	 1301	 0
 1	 69	 22.1870040893555	 185.493255615234	-1	 2005.59057617188	 1320	 0
 1	 70	 22.1703605651855	 185.624145507813	-1	 1882.67993164063	 1341	 0
 1	 71	 22.1110649108887	 185.617797851563	-1	 1675.80432128906	 1351	 0
 1	 72	 22.1310558319092	 185.628601074219	-1	 1889.95190429688	 1367	 0
 1	 73	 22.0929565429688	 185.508819580078	-1	 2214.38818359375	 1384	 0
 1	 74	 22.2406845092773	 185.640213012695	-1	 2344.55615234375	 1405	 0
 1	 75	 22.080207824707	 185.402740478516	-1	 2479.80908203125	 1422	 0
 1	 76	 22.0892181396484	 185.215515136719	-1	 1918.70471191406	 1438	 0
 1	 77	 22.3154048919678	 185.617858886719	-1	 1340.18310546875	 1451	 0
 1	 78	 22.1415691375732	 185.412811279297	-1	 2430.81298828125	 1469	 0
 1	 79	 21.8846759796143	 185.27180480957	-1	 1829.3037109375	 1493	 0
 1	 80	 22.4841613769531	 185.536041259766	-1	 1534.86169433594	 1506	 0
 1	 81	 22.215763092041	 185.535202026367	-1	 2192.06103515625	 1533	 0
 1	 82	 22.0079936981201	 185.034439086914	-1	 1691.9609375	 1548	 0
 1	 83	 22.0615100860596	 185.330017089844	-1	 1921.79296875	 1573	 0
 1	 84	 21.5690593719482	 185.349472045898	-1	 1417.83544921875	 1610	 0
 1	 85	 22.0869789123535	 185.625106811523	-1	 858.369506835938	 1614	 0
 1	 86	 21.936164855957	 185.171630859375	-1	 1072.44616699219	 1636	 0
 1	 87	 21.962007522583	 185.585159301758	-1	 737.898193359375	 1657	 0
 1	 88	 22.2119045257568	 185.963836669922	-1	 968.055053710938	 1686	 0
 1	 89	 21.9321422576904	 185.092514038086	-1	 1226.55834960938	 1699	 0
 1	 90	 22.0084609985352	 185.256134033203	-1	 1220.70678710938	 1705	 0
 1	 91	 22.3926582336426	 185.383743286133	-1	 1329.63525390625	 1736	 0
 1	 92	 22.5655632019043	 184.610443115234	-1	 779.091857910156	 1754	 0
 1	 93	 22.1399097442627	 185.318511962891	-1	 1549.28271484375	 1765	 0
 1	 94	 21.7896041870117	 184.972183227539	-1	 1284.16833496094	 1786	 0
 2	 1	 75.6499633789063	 102.568756103516	-1	 1977.18774414063	 1	 0
 2	 2	 75.1647644042969	 102.742835998535	-1	 1716.03369140625	 24	 0
 2	 3	 75.880729675293	 102.651062011719	-1	 1171.9501953125	 35	 0
 2	 4	 75.6390151977539	 102.37230682373	-1	 1170.63793945313	 52	 0
 2	 5	 75.802490234375	 102.624877929688	-1	 1559.82153320313	 81	 0
 2	 6	 75.9930725097656	 102.688201904297	-1	 2308.7119140625	 104	 0
 2	 7	 75.8149032592773	 103.371368408203	-1	 1754.70532226563	 115	 0
 2	 8	 75.7759399414063	 103.262786865234	-1	 1037.15905761719	 127	 0
 2	 9	 75.5237884521484	 102.958992004395	-1	 1504.4912109375	 141	 0
 2	 10	 75.4633331298828	 102.811103820801	-1	 799.0009765625	 171	 0
 3	 1	 50.9015502929688	 123.595603942871	-1	 1124.40234375	 7	 0
 3	 2	 51.5638008117676	 123.323387145996	-1	 1284.02368164063	 16	 0
 3	 3	 52.2275505065918	 123.021072387695	-1	 1016.46374511719	 47	 0
 3	 4	 51.1139144897461	 123.643287658691	-1	 1082.44116210938	 61	 0
 3	 5	 51.4026374816895	 123.801528930664	-1	 908.245239257813	 82	 0
 3	 6	 51.6085815429688	 123.568908691406	-1	 668.814208984375	 99	 0
 3	 7	 51.8354721069336	 123.14966583252	-1	 1168.54443359375	 114	 0
 3	 8	 50.726245880127	 123.806282043457	-1	 623.424743652344	 130	 0
 3	 9	 51.2134323120117	 123.501815795898	-1	 1841.42163085938	 154	 0
 3	 10	 51.5647583007813	 123.611099243164	-1	 1293.19152832031	 173	 0
 3	 11	 51.1548919677734	 123.741676330566	-1	 1704.87194824219	 190	 0
 4	 1	 68.3416137695313	 101.956130981445	-1	 970.955078125	 8	 0
 4	 2	 68.1412506103516	 102.015625	-1	 1040.80334472656	 26	 0
 4	 3	 68.2442932128906	 101.834533691406	-1	 1244.1728515625	 38	 0
 4	 4	 68.1519241333008	 101.645050048828	-1	 701.302185058594	 50	 0
 4	 5	 67.4190979003906	 101.83863067627	-1	 1302.19921875	 72	 0
 4	 6	 67.3644638061523	 102.244331359863	-1	 922.760131835938	 95	 0
 4	 7	 67.8358688354492	 101.805130004883	-1	 1132.43762207031	 122	 0
 4	 8	 68.105224609375	 101.827407836914	-1	 471.365966796875	 129	 0
 4	 9	 67.7790298461914	 101.571380615234	-1	 505.199951171875	 149	 0
 4	 10	 67.2491607666016	 101.739227294922	-1	 1111.11413574219	 179	 0
 4	 11	 67.3576507568359	 102.051322937012	-1	 807.568664550781	 186	 0
 4	 12	 67.9907836914063	 101.783325195313	-1	 1078.1591796875	 215	 0
 4	 13	 67.0909042358398	 101.547836303711	-1	 762.040283203125	 233	 0
 4	 14	 67.8656387329102	 102.163589477539	-1	 986.087890625	 241	 0
 5	 1	 51.6430892944336	 146.933959960938	-1	 584.641967773438	 11	 0
 5	 2	 51.4766120910645	 146.205139160156	-1	 815.202941894531	 30	 0
 5	 3	 51.7697830200195	 146.919952392578	-1	 1520.84155273438	 37	 0
 5	 4	 51.702278137207	 146.911315917969	-1	 718.709289550781	 58	 0
 5	 5	 51.9943199157715	 147.118606567383	-1	 693.00390625	 80	 0
 5	 6	 51.4288215637207	 147.150405883789	-1	 494.621276855469	 85	 0
 5	 7	 51.0053787231445	 146.596496582031	-1	 1240.24780273438	 109	 0
 5	 8	 51.9556617736816	 146.866516113281	-1	 1184.04113769531	 125	 0
 5	 9	 51.5848579406738	 147.016723632813	-1	 640.465881347656	 152	 0
 5	 10	 51.698616027832	 147.381362915039	-1	 676.977844238281	 162	 0
 5	 11	 51.3912315368652	 146.917297363281	-1	 1317.70751953125	 194	 0
 5	 12	 51.7939453125	 147.06591796875	-1	 935.059753417969	 201	 0
 5	 13	 51.87890625	 146.794784545898	-1	 851.585388183594	 232	 0
 5	 14	 51.1138191223145	 146.698425292969	-1	 573.683044433594	 249	 0
 5	 15	 51.517391204834	 146.663299560547	-1	 591.529541015625	 257	 0
 5	 16	 52.1520881652832	 147.276412963867	-1	 683.774719238281	 269	 0
 5	 17	 51.0350494384766	 146.402557373047	-1	 1176.31201171875	 286	 0
 5	 18	 51.7629661560059	 147.346603393555	-1	 702.158020019531	 303	 0
 5	 19	 51.2516593933105	 147.274124145508	-1	 833.769104003906	 320	 0
 5	 20	 51.8072509765625	 146.951126098633	-1	 1833.59777832031	 325	 0
 5	 21	 52.5724411010742	 146.870849609375	-1	 2350.27758789063	 338	 0
 5	 22	 52.2938079833984	 146.965057373047	-1	 1859.37927246094	 363	 0
 5	 23	 52.1294059753418	 146.898590087891	-1	 1827.18359375	 371	 0
 5	 24	 51.9785041809082	 146.617050170898	-1	 2782.80859375	 404	 0
 5	 25	 52.2524642944336	 146.659362792969	-1	 1830.0107421875	 427	 0
 5	 26	 53.0158996582031	 147.039672851563	-1	 735.760375976563	 438	 0
 5	 27	 52.5491142272949	 147.007919311523	-1	 1349.33044433594	 470	 0
 5	 28	 52.9468803405762	 146.75830078125	-1	 1583.46508789063	 486	 0
 5	 29	 53.2921409606934	 146.995056152344	-1	 765.535339355469	 504	 0
 5	 30	 52.5797157287598	 147.062759399414	-1	 996.749389648438	 515	 0
 5	 31	 51.6322135925293	 146.896469116211	-1	 810.021606445313	 535	 0
 5	 32	 51.7145652770996	 147.400650024414	-1	 659.390869140625	 569	 0
 5	 33	 51.5752639770508	 147.109069824219	-1	 786.250366210938	 581	 0
 5	 34	 51.8077926635742	 147.186370849609	-1	 1338.08654785156	 615	 0
 5	 35	 51.2072067260742	 146.845886230469	-1	 1043.69213867188	 627	 0
 6	 6	 185.605072021484	 18.7712745666504	-1	 1127.66101074219	 87	 0
 6	 7	 185.80158996582	 18.7535552978516	-1	 1661.21142578125	 112	 0
 6	 8	 185.843566894531	 18.8540000915527	-1	 1278.734375	 135	 0
 6	 9	 185.472900390625	 18.5990810394287	-1	 576.424682617188	 156	 0
 6	 10	 184.295501708984	 18.1499137878418	-1	 450.767150878906	 168	 0
 6	 11	 184.323394775391	 19.0826950073242	-1	 943.918395996094	 195	 0
 6	 12	 184.837371826172	 19.2282028198242	-1	 770.62451171875	 212	 0
 6	 13	 184.824020385742	 18.5592918395996	-1	 1154.73193359375	 217	 0
 6	 14	 185.788909912109	 18.8843860626221	-1	 548.241088867188	 236	 0
 6	 15	 185.566604614258	 18.3780937194824	-1	 851.973754882813	 259	 0
 7	 10	 77.6625061035156	 104.778244018555	-1	 1841.93774414063	 159	 0
 7	 11	 76.8890914916992	 104.096961975098	-1	 3116.96728515625	 198	 0
 7	 12	 76.0777893066406	 104.098175048828	-1	 2131.076171875	 210	 0
 7	 13	 75.8232803344727	 103.358406066895	-1	 1388.857421875	 220	 0
 7	 14	 76.0406188964844	 103.094924926758	-1	 1134.48474121094	 237	 0
 7	 15	 76.3665924072266	 103.666641235352	-1	 2104.76318359375	 265	 0
 7	 16	 76.0161285400391	 103.401412963867	-1	 1576.52685546875	 272	 0
 7	 17	 75.8338241577148	 103.146171569824	-1	 1243.34045410156	 293	 0
 7	 18	 76.1574249267578	 103.17130279541	-1	 2432.9072265625	 300	 0
 7	 19	 76.1507339477539	 102.931274414063	-1	 2400.8515625	 314	 0
 7	 20	 77.2779998779297	 102.871871948242	-1	 1988.74829101563	 332	 0
 7	 21	 75.7192459106445	 102.978256225586	-1	 1973.34912109375	 345	 0
 7	 22	 75.4848098754883	 102.583305358887	-1	 1821.03662109375	 352	 0
 7	 23	 75.9805450439453	 103.06037902832	-1	 2170.326171875	 373	 0
 7	 24	 75.9421539306641	 102.525314331055	-1	 1902.8798828125	 401	 0
 7	 25	 75.8610687255859	 103.516059875488	-1	 1211.95471191406	 420	 0
 7	 26	 76.6384658813477	 103.786697387695	-1	 1792.86596679688	 436	 0
 7	 27	 76.3897705078125	 103.389495849609	-1	 2829.52392578125	 464	 0
 7	 28	 76.0624694824219	 103.562400817871	-1	 2117.42822265625	 485	 0
 7	 29	 76.3087310791016	 103.316444396973	-1	 1872.22644042969	 496	 0
 7	 30	 76.4470672607422	 103.274528503418	-1	 1808.328125	 512	 0
 7	 31	 76.1333694458008	 103.939109802246	-1	 3239.58984375	 532	 0
 7	 32	 76.0310745239258	 103.811569213867	-1	 3035.69873046875	 562	 0
 7	 33	 76.0502853393555	 103.639251708984	-1	 2823.08862304688	 595	 0
 7	 34	 76.0831604003906	 103.697853088379	-1	 3315.70263671875	 604	 0
 7	 35	 75.8603820800781	 103.822441101074	-1	 2033.19018554688	 626	 0
 7	 36	 75.579460144043	 103.256568908691	-1	 2737.03662109375	 655	 0
 7	 37	 76.7475280761719	 104.635940551758	-1	 1399.83374023438	 662	 0
 7	 38	 76.2886505126953	 103.981918334961	-1	 2495.28002929688	 674	 0
 7	 39	 76.2639083862305	 104.179779052734	-1	 2677.58251953125	 706	 0
 7	 40	 76.1808242797852	 103.505233764648	-1	 3085.2275390625	 713	 0
 7	 41	 76.8167190551758	 103.704498291016	-1	 3523.75048828125	 736	 0
 7	 42	 76.2483520507813	 103.819183349609	-1	 3385.60205078125	 758	 0
 7	 43	 76.2995452880859	 103.944145202637	-1	 2295.50854492188	 779	 0
 7	 44	 76.305534362793	 103.656723022461	-1	 2041.845703125	 795	 0
 7	 45	 76.2687072753906	 103.732818603516	-1	 4367.880859375	 824	 0
 7	 46	 76.32080078125	 103.372909545898	-1	 3719.93310546875	 848	 0
 7	 47	 76.3725738525391	 103.982543945313	-1	 4181.96630859375	 864	 0
 7	 48	 75.9724044799805	 103.83472442627	-1	 3033.20190429688	 876	 0
 7	 49	 75.8349456787109	 102.935729980469	-1	 3046.03930664063	 907	 0
 7	 50	 75.8148727416992	 103.508079528809	-1	 3092.60961914063	 929	 0
 7	 51	 75.8869476318359	 104.364921569824	-1	 5111.689453125	 949	 0
 7	 52	 76.2799301147461	 103.779968261719	-1	 4833.1875	 956	 0
 7	 53	 76.2338256835938	 103.86304473877	-1	 3429.13330078125	 989	 0
 7	 54	 76.1736297607422	 103.619247436523	-1	 3002.19165039063	 1011	 0
 7	 55	 76.258674621582	 103.205337524414	-1	 2992.552734375	 1027	 0
 7	 56	 76.3525085449219	 102.574783325195	-1	 2524.095703125	 1049	 0
 7	 57	 76.7970504760742	 102.19499206543	-1	 3285.935546875	 1056	 0
 7	 58	 76.2915878295898	 101.791618347168	-1	 2715.755859375	 1080	 0
 7	 59	 76.0605010986328	 103.586296081543	-1	 3050.14453125	 1095	 0
 7	 60	 76.4317932128906	 102.875366210938	-1	 2274.70727539063	 1113	 0
 7	 61	 75.9281234741211	 103.557464599609	-1	 2122.01708984375	 1143	 0
 7	 62	 75.8826675415039	 103.725769042969	-1	 2744.25634765625	 1171	 0
 7	 63	 76.5557098388672	 103.014869689941	-1	 2544.248046875	 1183	 0
 7	 64	 76.5494613647461	 104.161964416504	-1	 4070.56884765625	 1202	 0
 7	 65	 76.5430603027344	 103.297019958496	-1	 2944.3984375	 1224	 0
 7	 66	 76.6300964355469	 104.769584655762	-1	 3206.28173828125	 1241	 0
 7	 67	 75.961799621582	 102.818588256836	-1	 3954.20654296875	 1277	 0
 7	 68	 76.4457855224609	 103.546859741211	-1	 2196.19506835938	 1292	 0
 7	 69	 76.1198577880859	 103.299781799316	-1	 2841.5673828125	 1316	 0
 7	 70	 76.0463180541992	 103.566734313965	-1	 2354.76025390625	 1324	 0
 7	 71	 76.1285934448242	 103.356536865234	-1	 2940.51025390625	 1348	 0
 7	 72	 75.8944549560547	 103.962211608887	-1	 3445.66333007813	 1363	 0
 7	 73	 76.3703231811523	 103.868553161621	-1	 2262.44213867188	 1388	 0
 7	 74	 76.4603576660156	 102.929527282715	-1	 1490.86206054688	 1406	 0
 7	 75	 75.6608734130859	 103.855697631836	-1	 2686.8193359375	 1419	 0
 7	 76	 75.7497711181641	 103.369140625	-1	 1338.22412109375	 1434	 0
 7	 77	 75.9065780639648	 103.852119445801	-1	 1800.05859375	 1441	 0
 7	 78	 76.2321090698242	 103.496742248535	-1	 1653.546875	 1477	 0
 7	 79	 75.7427597045898	 103.754043579102	-1	 2000.08227539063	 1497	 0
 7	 80	 75.9324569702148	 103.194122314453	-1	 2754.5556640625	 1508	 0
 7	 81	 75.8931732177734	 103.035514831543	-1	 2221.86987304688	 1537	 0
 7	 82	 76.0926132202148	 103.240173339844	-1	 2991.4775390625	 1544	 0
 7	 83	 75.9981689453125	 102.381828308105	-1	 3046.66674804688	 1585	 0
 7	 84	 76.37744140625	 102.578788757324	-1	 2333.4853515625	 1609	 0
 7	 85	 75.9300689697266	 102.816932678223	-1	 3125.7548828125	 1629	 0
 7	 86	 75.9758758544922	 103.404495239258	-1	 2853.48095703125	 1635	 0
 7	 87	 76.2012710571289	 102.539276123047	-1	 3740.7353515625	 1668	 0
 7	 88	 76.1175918579102	 102.895980834961	-1	 2389.673828125	 1679	 0
 7	 89	 75.9489212036133	 102.498191833496	-1	 1881.42028808594	 1691	 0
 7	 90	 76.4420013427734	 102.95597076416	-1	 2308.646484375	 1707	 0
 7	 91	 75.8893432617188	 103.069969177246	-1	 3149.43359375	 1734	 0
 7	 92	 76.5577621459961	 103.030975341797	-1	 4381.00390625	 1744	 0
 7	 93	 76.0843734741211	 103.92024230957	-1	 3232.9580078125	 1768	 0
 7	 94	 76.1662979125977	 103.213569641113	-1	 4047.18603515625	 1802	 0
 7	 95	 76.0709075927734	 103.291542053223	-1	 5088.3916015625	 1816	 0
 7	 96	 75.9259490966797	 102.981483459473	-1	 3770.51000976563	 1838	 0
 7	 97	 76.109260559082	 103.158180236816	-1	 3613.87866210938	 1846	 0
 7	 98	 76.1055908203125	 102.846397399902	-1	 2666.30541992188	 1869	 0
 7	 99	 76.4276885986328	 103.092910766602	-1	 4057.98828125	 1887	 0
 7	 100	 76.1006240844727	 103.206489562988	-1	 3855.810546875	 1904	 0
 7	 101	 76.0717315673828	 103.16552734375	-1	 3971.76416015625	 1932	 0
 7	 102	 76.2191848754883	 102.464698791504	-1	 2831.79345703125	 1954	 0
 7	 103	 76.0274276733398	 103.07723236084	-1	 4018.39184570313	 1957	 0
 7	 104	 76.3125	 102.57674407959	-1	 2990.80102539063	 1982	 0
 7	 105	 76.3616790771484	 102.549682617188	-1	 3125.306640625	 2001	 0
 7	 106	 76.0476150512695	 103.084777832031	-1	 4120.71142578125	 2013	 0
 7	 107	 76.1505279541016	 103.340690612793	-1	 2784.50366210938	 2033	 0
 7	 108	 76.2352523803711	 103.213073730469	-1	 3079.19384765625	 2038	 0
 7	 109	 76.2323608398438	 102.704849243164	-1	 3819.951171875	 2061	 0
 7	 110	 76.1467590332031	 102.859931945801	-1	 3037.78198242188	 2083	 0
 7	 111	 76.4756927490234	 102.673225402832	-1	 3680.28002929688	 2096	 0
 7	 112	 76.1475448608398	 102.339782714844	-1	 3419.95068359375	 2114	 0
 7	 113	 76.2940521240234	 102.34009552002	-1	 3504.92578125	 2135	 0
 7	 114	 76.0977096557617	 102.643211364746	-1	 3301.43725585938	 2153	 0
 7	 115	 76.243034362793	 102.512733459473	-1	 3567.61083984375	 2175	 0
 7	 116	 76.1740417480469	 102.595237731934	-1	 2777.31469726563	 2197	 0
 7	 117	 76.0913391113281	 103.177787780762	-1	 2013.76794433594	 2216	 0
 7	 118	 75.7123031616211	 103.233016967773	-1	 2077.3994140625	 2247	 0
 7	 119	 76.0054931640625	 102.63892364502	-1	 2960.42944335938	 2260	 0
 7	 120	 75.922477722168	 103.36840057373	-1	 2239.865234375	 2281	 0
 7	 121	 76.1668090820313	 103.36669921875	-1	 2226.62573242188	 2293	 0
 7	 122	 76.0068054199219	 103.154777526855	-1	 1444.88793945313	 2311	 0
 7	 123	 76.1312866210938	 102.65145111084	-1	 1826.150390625	 2322	 0
 7	 124	 75.9704360961914	 103.109619140625	-1	 1245.20861816406	 2341	 0
 7	 125	 75.6919250488281	 104.117889404297	-1	 2228.12426757813	 2360	 0
 7	 126	 75.7006759643555	 103.547866821289	-1	 1666.70043945313	 2382	 0
 7	 127	 75.2515563964844	 103.238555908203	-1	 1921.90356445313	 2410	 0
 7	 128	 75.4235687255859	 102.413688659668	-1	 979.035888671875	 2428	 0
 7	 129	 75.5786743164063	 103.83731842041	-1	 1982.83129882813	 2441	 0
 7	 130	 75.5045394897461	 104.290924072266	-1	 1605.20056152344	 2485	 0
 7	 131	 75.6064529418945	 101.435249328613	-1	 2887.43310546875	 2494	 0
 7	 132	 75.4524459838867	 104.017486572266	-1	 2348.51025390625	 2524	 0
 7	 133	 75.2508010864258	 103.504776000977	-1	 1492.40222167969	 2533	 0
 8	 20	 52.011402130127	 122.908065795898	-1	 860.155456542969	 329	 0
 8	 21	 51.5775985717773	 124.001586914063	-1	 722.95703125	 337	 0
 8	 22	 51.923828125	 123.472900390625	-1	 1490.1005859375	 360	 0
 8	 23	 52.2248191833496	 122.994270324707	-1	 1926.578125	 370	 0
 8	 24	 51.9070434570313	 122.982925415039	-1	 1821.34924316406	 395	 0
 8	 25	 52.0539474487305	 123.600769042969	-1	 1752.36608886719	 415	 0
 8	 26	 51.8668785095215	 123.321899414063	-1	 1779.44653320313	 444	 0
 8	 27	 51.7433395385742	 123.348556518555	-1	 965.169860839844	 454	 0
 8	 28	 51.158805847168	 123.828269958496	-1	 1225.56335449219	 489	 0
 8	 29	 51.8219604492188	 123.05207824707	-1	 723.08056640625	 510	 0
 8	 30	 51.335880279541	 124.117515563965	-1	 677.355407714844	 521	 0
 8	 31	 52.2805328369141	 123.301071166992	-1	 1712.7900390625	 548	 0
 8	 32	 51.9670791625977	 123.062835693359	-1	 2248.037109375	 556	 0
 8	 33	 52.0478591918945	 123.016143798828	-1	 1265.2666015625	 575	 0
 8	 34	 52.3588600158691	 123.672607421875	-1	 711.587280273438	 606	 0
 9	 21	 194.298629760742	 107.440589904785	-1	 2873.9873046875	 339	 0
 9	 22	 194.315155029297	 107.508674621582	-1	 2248.17016601563	 364	 0
 9	 23	 194.37028503418	 107.554397583008	-1	 6397.11669921875	 383	 0
 9	 24	 194.246078491211	 107.500381469727	-1	 7526.06591796875	 393	 0
 9	 25	 194.225433349609	 107.49089050293	-1	 7146.408203125	 412	 0
 9	 26	 194.399551391602	 107.493644714355	-1	 4480.650390625	 450	 0
 9	 27	 194.183822631836	 107.562255859375	-1	 3852.33422851563	 472	 0
 9	 28	 194.246337890625	 107.428031921387	-1	 4275.18994140625	 482	 0
 9	 29	 194.246704101563	 107.456878662109	-1	 3369.71850585938	 506	 0
 9	 30	 194.159072875977	 107.375328063965	-1	 3490.4482421875	 530	 0
 9	 31	 194.220062255859	 107.378616333008	-1	 3575.4375	 533	 0
 9	 32	 194.222869873047	 107.496444702148	-1	 3660.09423828125	 573	 0
 9	 33	 194.174774169922	 107.627159118652	-1	 3819.72241210938	 586	 0
 9	 34	 194.248428344727	 107.517929077148	-1	 3495.1337890625	 621	 0
 9	 35	 194.319320678711	 107.466796875	-1	 3937.55786132813	 628	 0
 9	 36	 194.191925048828	 107.438049316406	-1	 2659.3828125	 648	 0
 9	 37	 194.265228271484	 107.459053039551	-1	 4705.2978515625	 669	 0
 9	 38	 194.217361450195	 107.501350402832	-1	 3114.51196289063	 685	 0
 9	 39	 194.148773193359	 107.313407897949	-1	 3535.45776367188	 692	 0
 9	 40	 194.259704589844	 107.468147277832	-1	 2076.244140625	 724	 0
 9	 41	 194.286911010742	 107.520362854004	-1	 2099.93383789063	 744	 0
 9	 42	 194.210525512695	 107.646072387695	-1	 2699.71875	 768	 0
 9	 43	 194.164138793945	 107.581092834473	-1	 3401.94409179688	 788	 0
 9	 44	 194.164764404297	 107.590911865234	-1	 3091.45068359375	 792	 0
